Escuela_ID;Curso ;División;matricula_por_escuela_curso_y_division
1983;3°;BEA B;30
1983;4°;BCSH A;26
1983;4°;BCSH B;27
1983;4°;BEA A;38
1983;4°;BEA B;31
1983;5°;BCSH A;27
1983;5°;BCSH B;25
1983;5°;BEA A;37
1983;5°;BEA B;34
1984;1°;A;33
1984;1°;B;33
1984;2°;A;36
1984;2°;B;36
1984;3°;A;34
1984;3°;B;35
1984;4°;A;32
1984;4°;B;34
1984;5°;A;31
1984;5°;B;29
1985;1°;A;30
1985;1°;B;29
1985;2°;A;30
1985;2°;B;29
1985;3°;A;31
1985;3°;B;31
1985;4°;A;30
1985;4°;B;30
1985;5°;A;28
1985;5°;B;28
1986;1°;A;36
1986;1°;B;35
1986;1°;C;35
1986;2°;A;35
1986;2°;B;37
1986;2°;C;36
1986;3°;A;36
1986;3°;B;36
1986;3°;C;36
1986;4°;A;35
1986;4°;B;36
1986;4°;C;36
1986;5°;A;31
1986;5°;B;36
1986;5°;C;36
1987;1°;A;32
1987;1°;B;29
1987;2°;A;30
1987;2°;B;28
1987;3°;A;29
1987;3°;B;30
1987;4°;A;26
1987;4°;B;28
1987;5°;A;28
1987;5°;B;20
1988;1°;1º;19
1988;1°;2º;18
1988;2°;1º;35
1988;3°;1º;35
1988;4°;1º;34
1988;5°;1º;29
1989;1°;1º;31
1989;2°;1º;33
1989;3°;1º;27
1989;4°;1º;27
1989;5°;1º;26
1990;1°;1º;47
1990;2°;1º;34
1990;3°;1º;34
1990;4°;1º;33
1990;5°;1º;34
1991;1°;1º;26
1991;1°;2º;29
1991;2°;1º;25
1991;2°;2º;33
1991;3°;1º;18
1991;3°;2º;18
1991;4°;1º;40
1991;5°;1º;35
1992;1°;1º;34
1992;1°;2º;34
1992;2°;1º;33
1992;2°;2º;36
1992;3°;ECONOMÍA;33
1992;3°;EDUCACIÓN;33
1992;4°;ECONOMÍA;29
1992;4°;EDUCACIÓN;30
1992;5°;ECONOMÍA;34
1992;5°;EDUCACIÓN;32
1993;1°;1º;24
1993;1°;2º;21
1993;2°;1º;39
1993;3°;1º;39
1993;4°;1º;36
1993;5°;1º;31
1994;1°;1º;23
1994;1°;2º;22
1994;1°;3º;24
1994;2°;1º;26
1994;2°;2º;28
1994;3°;1º;38
1994;3°;2º;33
1994;4°;1º;35
1994;4°;2º;32
1994;5°;1º;24
1994;5°;2º;28
1995;1°;1º;26
1995;2°;1º;33
1995;3°;1º;24
1995;4°;1º;27
1995;5°;1º;28
1996;1°;1º;32
1996;1°;2º;32
1996;2°;1RA.;32
1996;2°;2º;35
1996;3°;1RA. ECONOMÍA;34
1996;3°;2DA. C.NATURALES;32
1996;4°;1RA. ECONOMÍA;30
1996;4°;2DA. C.NATURALES;33
1996;5°;1RA. ECONOMÍA;33
1996;5°;2DA. C.NATURALES;34
1997;2°;2ºA;14
1997;2°;ROJO;19
1997;3°;3ºA;14
1997;3°;ROJO;13
1997;4°;4ºA;21
1997;5°;5° Amarillo;18
1997;6°;AMARILLO;13
1997;6°;ROJO;14
1997;7°;1º;14
1998;1°;A;33
1998;1°;B;31
1998;2°;A;34
1998;2°;B;35
1998;3°;A;29
1998;3°;B;27
1998;4°;A;26
1998;4°;B;24
1998;5°;A;30
1998;5°;B;29
1999;1°;1º;19
1999;1°;2º;19
1999;1°;T;21
1999;2°;1º;18
1999;2°;2º;17
1999;2°;T;22
1999;3°;M;30
1999;3°;T;24
1999;4°;M;26
1999;4°;T;23
1999;5°;M;20
1999;5°;T;24
2001;1°;A;29
2001;1°;B;28
2001;2°;A;22
2001;2°;B;22
2001;3°;A;20
2001;3°;B;21
2001;4°;A;40
2001;5°;A;40
2003;1°;1º;36
2003;2°;1º;34
2003;3°;1º;32
2003;4°;1º;30
2003;5°;1º;29
2005;1°;A;30
2005;1°;B;32
2005;2°;A;34
2005;2°;B;34
2005;3°;ECONOMIA;36
2005;3°;EDUCACIÓN;37
2005;4°;ECONOMÌA;36
2005;4°;EDUCACIÓN;35
2005;5°;ECONOMÌA;34
2005;5°;EDUCACIÓN;30
2006;1°;A;29
2006;1°;B;35
2006;1°;C;34
2006;2°;A;35
2006;2°;B;34
2006;2°;C;33
2006;3°;A - CN;34
2006;3°;B-CN;32
2006;3°;C;36
2006;4°;A-CN;36
2006;4°;B-CN;31
2006;4°;C;31
2006;5°;A-CN;34
2006;5°;B-CN;30
2006;5°;C;35
2007;1°;A;31
2007;1°;B;32
2007;2°;A;33
2007;2°;B;33
2007;3°;A;27
2007;3°;B;31
2007;4°;A;29
2007;4°;B;28
2007;5°;A;27
2007;5°;B;26
2009;1°;1º;30
2009;2°;1º;30
2009;3°;1º;30
2009;4°;1º;22
2009;5°;1º;11
2011;1°;A;32
2011;1°;B;31
2011;1°;C;30
2011;1°;D;34
2011;2°;A;34
2011;2°;B;28
2011;2°;C;30
2011;2°;D;34
2011;3°;A;31
2011;3°;B;30
2011;3°;C;31
2011;3°;D;32
2011;4°;A;32
2011;4°;B;31
2011;4°;C;33
2011;4°;D;28
2011;5°;A;29
2011;5°;B;23
2011;5°;C;25
2011;5°;D;31
2012;1°;1º;42
2012;2°;1º;42
2012;3°;1º;42
2012;4°;1º;40
2012;5°;1º;34
2014;1°;A;34
2014;1°;B;27
2014;1°;C;33
2014;1°;D;30
2014;2°;A;32
2014;2°;B;36
2014;2°;C;34
2014;2°;D;31
2014;3°;A;30
2014;3°;B;31
2014;3°;H;35
2014;3°;N;36
2014;4°;A;30
2014;4°;B;32
2014;4°;H;27
2014;4°;N;26
2014;5°;A;27
2014;5°;B;20
2014;5°;H;31
2014;5°;N;30
2015;1°;A;33
2015;1°;B;31
2015;2°;A;31
2015;2°;B;30
2015;2°;C;28
2015;3°;A;27
2015;3°;B;25
2015;3°;C;26
2015;4°;A;32
2015;4°;B;31
2015;4°;C;28
2015;5°;A;24
2015;5°;B;25
2015;5°;C;26
2016;1°;1º;13
2016;1°;2º;13
2016;2°;1º;21
2016;2°;2º;24
2016;3°;1º;16
2016;3°;2º;27
2016;4°;1º;16
2016;4°;2º;25
2016;5°;1º;18
2016;5°;2º;23
2017;1°;A;32
2017;1°;B;32
2017;2°;A;32
2017;2°;B;32
2017;3°;A;34
2017;3°;B;34
2017;4°;A;33
2017;4°;B;27
2017;5°;A;30
2017;5°;B;28
2018;1°;1º;35
2018;2°;1º;36
2018;3°;1º;27
2018;4°;1º;32
2018;5°;1º;34
2019;1°;A;34
2019;1°;B;25
2019;1°;C;34
2019;1°;D;25
2019;2°;A;32
2019;2°;B;29
2019;2°;C;32
2019;2°;D;29
2019;3°;A;31
2019;3°;B;24
2019;3°;C;29
2019;3°;D;19
2019;3°;E;21
2019;3°;F;16
2019;4°;A;31
2019;4°;B;18
2019;4°;C;30
2019;4°;D;10
2019;4°;E;18
2019;4°;F;12
2019;5°;A;34
2019;5°;C;21
2019;5°;D;18
2019;5°;E;28
2019;5°;F;18
2020;1°;A;32
2020;2°;A;31
2020;3°;A;28
2020;4°;A;30
2020;5°;A;28
2021;1°;A;30
2021;1°;B;30
2021;2°;A;36
2021;2°;B;32
2021;3°;A;32
2021;3°;B;35
2021;4°;A;29
2021;4°;B;24
2021;5°;A;26
2021;5°;B;16
2024;1°;A;31
2024;1°;B;34
2024;2°;A;35
2024;2°;B;33
2024;3°;A;37
2024;3°;B;36
2024;4°;A;33
2024;4°;B;36
2024;5°;A;24
2024;5°;B;32
2025;1°;1º;26
2025;2°;1º;27
2025;3°;1º;27
2025;4°;1º;27
2025;5°;1º;28
2027;1°;1º;30
2027;1°;2º;29
2027;1°;3º;24
2027;1°;4º;23
2027;1°;5º;25
2027;1°;6º;26
2027;2°;1º;31
2027;2°;2º;30
2027;2°;3º;30
2027;2°;4º;27
2027;2°;5º;21
2027;2°;6º;26
2027;3°;1º;26
2027;3°;2º;28
2027;3°;3º;26
2027;3°;4º;24
2027;3°;5º;26
2027;3°;6º;24
2027;4°;1º;30
2027;4°;2º;31
2027;4°;3º;32
2027;4°;4º;33
2027;4°;5º;36
2027;5°;1º;31
2027;5°;2º;29
2027;5°;3º;32
2027;5°;4º;26
2027;5°;5º;25
2029;1°;1º;34
2029;2°;1º;34
2029;3°;1º;35
2029;4°;1º;32
2029;5°;1º;33
2033;1°;1º;5
2033;2°;1º;4
2033;3°;1º;6
2033;4°;1º;6
2033;5°;1º;5
2034;1°;1º;16
2034;2°;1º;20
2034;3°;1º;10
2034;4°;1º;10
2034;5°;1º;9
2035;1°;A;30
2035;1°;B;32
2035;2°;A;29
2035;2°;B;30
2035;3°;1º;40
2035;4°;1º;15
2035;5°;1º;14
2035;6°;1º;12
2037;1°;A;16
2037;1°;B;18
2037;2°;GC;29
2037;3°;B;20
2037;3°;GC;20
2037;4°;GC;12
2037;5°;GC;27
2039;1°;1º;26
2039;2°;1º;28
2039;3°;1º;31
2039;4°;1º;29
2039;5°;1º;21
2041;1°;1º;40
2041;2°;1º;40
2041;3°;1º;38
2041;4°;1º;35
2041;5°;1º;31
2042;1°;1º;29
2042;2°;1º;34
2042;3°;1º;28
2042;4°;1º;14
2042;5°;1º;22
2043;1°;1º;31
2043;2°;1º;29
2043;3°;1º;22
2043;4°;1º;22
2043;5°;1º;23
2044;1°;1º;30
2044;1°;2º;15
2044;2°;1 DIV 1;28
2044;2°;2º;27
2044;3°;1 DIV 1;23
2044;3°;2º;24
2044;4°;1 DIV 1;27
2044;4°;2º;20
2044;5°;1 DIV 1;19
2044;5°;2°DIV 2°;25
2045;1°;A;31
2045;1°;B;31
2045;2°;A;29
2045;2°;B;31
2045;3°;A;32
2045;3°;B;33
2045;4°; A;29
2045;4°;B;31
2045;5°;A;27
2045;5°;B;31
2046;1°;1º;26
2046;1°;2º;26
2046;1°;3º;26
2046;2°;1º;25
2046;2°;2º;28
2046;2°;3º;26
2046;3°;CS y H;34
2046;3°;E y A;40
2046;4°;CS y H;31
2046;4°;E y A;33
2046;5°;CS y H;29
2046;5°;E y A;28
2047;1°;A;22
2047;1°;B;22
2047;2°;A;14
2047;2°;B;19
2047;3°;1º;32
2047;4°;1º;19
2047;5°;1º;21
2048;1°;1º;41
2048;2°;1º;42
2048;3°;1º;39
2048;4°;1º;41
2048;5°;1º;38
2050;1°;A;25
2050;1°;B;23
2050;1°;C;26
2050;2°;A;32
2050;2°;B;29
2050;3°;A;30
2050;3°;B;35
2050;4°;A;36
2050;4°;B;17
2050;5°;A;30
2050;5°;B;37
2052;1°;1º;36
2052;2°;1º;35
2052;3°;1º;34
2052;4°;1º;33
2052;5°;1º;30
2053;1°;A;21
2053;1°;B;20
2053;1°;C;18
2053;1°;D;18
2053;2°;A;20
2053;2°;B;18
2053;2°;C;18
2053;2°;D;19
2053;3°;A;36
2053;3°;B;22
2053;3°;C;30
2053;4°;A;31
2053;4°;B;26
2053;4°;C;28
2053;5°;A;26
2053;5°;B;21
2053;5°;C;24
2054;1°;A;35
2054;1°;B;32
2054;1°;E;35
2054;2°;A;33
2054;2°;C;32
2054;2°;D;34
2054;3°;A;33
2054;3°;C;32
2054;3°;D;36
2054;4°;A;33
2054;4°;B;29
2054;4°;C;31
2054;5°;A;26
2054;5°;B;23
2054;5°;C;19
2058;1°;A;16
2058;1°;B;16
2058;2°;A;33
2058;3°;A;30
2058;4°;A;32
2058;5°;A;35
2059;1°;1º;19
2059;1°;2º;20
2059;2°;1º;20
2059;2°;2º;20
2059;3°;1º;22
2059;3°;2º;19
2059;4°;1º;23
2059;5°;1º;31
2061;1°;1º;25
2061;1°;2º;22
2061;2°;1º;28
2061;2°;2º;24
2061;3°;1º;26
2061;3°;2º;20
2061;4°;1º;18
2061;4°;2º;8
2061;5°;1º;24
2061;5°;2º;13
2062;1°;1º;32
2062;1°;2º;30
2062;2°;1º;29
2062;2°;2º;31
2062;3°;Economía;27
2062;3°;Humanidades;31
2062;4°;Economía;30
2062;4°;Humanidades;30
2062;5°;Economía;29
2062;5°;Humanidades;29
2063;1°;1º;27
2063;2°;1º;34
2063;3°;ÙNICA;29
2063;4°;1º;27
2063;5°;ÙNICA;22
2064;1°;A;24
2064;1°;B;24
2064;1°;C;7
2064;2°;A;21
2064;2°;B;23
2064;2°;C;42
2064;3°;A;19
2064;3°;B;18
2064;3°;C;28
2064;4°;A;17
2064;4°;B;17
2064;4°;C;21
2064;5°;A;19
2064;5°;B;16
2064;5°;C;16
2159;3°;3º;1
2335;2°;A;27
2335;2°;B;26
2335;2°;C;28
2335;3°;A;26
2335;3°;B;21
2335;3°;C;21
2335;3°;D;15
2335;4°;A;27
2335;4°;B;26
2335;4°;C;27
2335;4°;D;27
2335;5°;A;30
2335;5°;B;29
2335;5°;C;29
2335;5°;D;25
2335;6°;A;30
2335;6°;B;28
2335;6°;C;26
2335;6°;D;27
2335;7°;A;27
2335;7°;B;26
2335;7°;C;19
2335;7°;D;19
2336;2°; C;24
2336;2°;A;30
2336;2°;B;27
2336;2°;D;26
2336;3°;A;27
2336;3°;B;27
2336;3°;C;19
2336;3°;D;19
2336;3°;E;19
2336;4°;A;28
2336;4°;B;27
2336;4°;C;27
2336;4°;D;22
2336;4°;E;22
2336;5°;A;26
2336;5°;B;27
2336;5°;C;29
2336;5°;D;23
2336;5°;E;24
2336;6°;A;30
2336;6°;B;30
2336;6°;C;30
2336;6°;D;22
2336;6°;E;26
2336;7°;A ;28
2336;7°;B;29
2336;7°;C;23
2336;7°;D;21
2336;7°;E;22
2337;2°;A;18
2337;2°;B;22
2337;2°;C;20
2337;2°;D;27
2337;2°;E;27
2337;3°;A;29
2337;3°;B;30
2337;3°;C;20
2337;3°;D;22
2337;3°;E;20
2337;4°;A;22
2337;4°;B;25
2337;4°;C;28
2337;4°;D;28
2337;4°;E;28
2337;5°;A;29
2337;5°;B;28
2337;5°;C;24
2337;5°;D;26
2337;5°;E;28
2337;6°;A;24
2337;6°;B;22
2337;6°;C;27
2337;6°;D;23
2337;6°;E;25
2337;7°;A ;26
2337;7°;B;26
2337;7°;C;22
2337;7°;D;22
2338;2°;A;28
2338;2°;B;26
2338;2°;C;26
2338;2°;D;16
2338;2°;E;22
2338;3°;A;19
2338;3°;B;24
2338;3°;C;28
2338;3°;D;24
2338;3°;E;24
2338;4°;A;25
2338;4°;B;25
2338;4°;C;24
2338;4°;D;22
2338;4°;E;24
2338;5°;A;27
2338;5°;B;26
2338;5°;C;30
2338;5°;D;27
2338;5°;E;26
2338;6°;A;27
2338;6°;B;30
2338;6°;C;28
2338;6°;D;28
2338;6°;E;28
2338;7°;A;26
2338;7°;B;27
2338;7°;C;24
2338;7°;D;18
2338;7°;E;20
2339;2°;A-;16
2339;2°;B-;16
2339;3°;A-;19
2339;3°;B-;18
2339;4°;A;24
2339;5°;A;15
2339;5°;B;15
2339;6°;A;20
2339;6°;B-;21
2339;7°;A;20
2340;2°;1º;26
2340;3°;1º;22
2340;4°;1º;25
2340;5°;A;27
2340;6°;1º;29
2340;7°;1º;15
2341;2°;A;23
2341;2°;B;23
2341;3°;A;23
2341;3°;B;25
2341;4°;A;26
2341;4°;B;27
2341;5°;A;21
2341;5°;B;21
2341;6°;A;21
2341;6°;B;18
2341;7°;A;28
2341;7°;B;28
2342;2°;A;23
2342;2°;B;21
2342;2°;C;26
2342;2°;D;27
2342;3°;A;24
2342;3°;B;24
2342;3°;C;21
2342;3°;D;22
2342;4°;A;23
2342;4°;B;24
2342;4°;C;17
2342;4°;D;19
2342;5°;A;25
2342;5°;B;25
2342;5°;C;26
2342;5°;D;26
2342;6°;A;22
2342;6°;B;21
2342;6°;C;21
2342;6°;D;22
2342;7°;A;23
2342;7°;B;21
2342;7°;C;19
2342;7°;D;19
2343;2°;A;21
2343;2°;B;19
2343;3°;A;21
2343;3°;B;18
2343;4°;A;25
2343;5°;A;15
2343;5°;B;19
2343;6°;A;15
2343;6°;B;14
2343;7°;A;18
2343;7°;B;17
2344;2°;A;20
2344;2°;B;19
2344;3°;A;25
2344;3°;B;17
2344;4°;A;25
2344;4°;B;21
2344;5°;A;21
2344;5°;B;21
2344;6°;A;24
2344;6°;B;25
2344;7°;A;16
2344;7°;B;15
2345;2°;A;24
2345;2°;B;22
2345;2°;C;26
2345;3°;A;27
2345;3°;B;20
2345;4°;A;28
2345;4°;B;16
2345;4°;C;19
2345;5°;A;21
2345;5°;B;23
2345;5°;C;20
2345;6°;A;28
2345;6°;B;26
2345;6°;C;23
2345;7°;A;28
2345;7°;B;17
2345;7°;C;20
2346;2°;A;23
2346;2°;B;24
2346;2°;C;22
2346;3°;A;20
2346;3°;B;19
2346;3°;C;19
2346;4°;A;26
2346;4°;B;24
2346;4°;C;25
2346;5°;A;24
2346;5°;B;24
2346;5°;C;23
2346;6°;A;23
2346;6°;B;24
2346;6°;C;19
2346;7°;A;20
2346;7°;B;22
2346;7°;C;20
2347;2°;A;31
2347;2°;B;24
2347;2°;C;23
2347;3°;A;29
2347;3°;B;22
2347;3°;C;22
2347;4°;A;34
2347;4°;B;26
2347;4°;C;23
2347;5°;A;26
2347;5°;B;23
2347;5°;C;16
2347;5°;D;16
2347;6°;A;33
2347;6°;B;27
2347;6°;C;28
2347;7°;A;19
2347;7°;B;30
2347;7°;C;28
2348;2°;A;18
2348;2°;B;21
2348;3°;A;27
2348;3°;B;31
2348;4°;A;29
2348;4°;B;28
2348;5°;A;30
2348;5°;B;30
2348;6°;A;23
2348;6°;B;28
2348;7°;A;30
2348;7°;B;31
2349;2°;A;26
2349;2°;B;23
2349;2°;C;23
2349;2°;D;26
2349;3°;A;25
2349;3°;B;25
2349;3°;C;22
2349;3°;D;25
2349;3°;E;24
2349;4°;A;32
2349;4°;B;30
2349;4°;C;29
2349;4°;D;29
2349;5°;A;29
2349;5°;B;27
2349;5°;C;25
2349;5°;D;25
2349;5°;E;23
2349;6°;A;29
2349;6°;B;28
2349;6°;C;22
2349;6°;D;22
2349;6°;E;21
2349;7°;A;25
2349;7°;B;25
2349;7°;C;24
2349;7°;D;22
2349;7°;E;23
2350;2°;A;18
2350;2°;B;19
2350;2°;C;16
2350;2°;D;18
2350;3°;A;22
2350;3°;B;20
2350;3°;C;19
2350;3°;D;13
2350;4°;A;22
2350;4°;B;24
2350;4°;C;21
2350;4°;D;20
2350;5°;A;26
2350;5°;B;27
2350;5°;C;20
2350;5°;D;22
2350;6°;A;28
2350;6°;B;27
2350;6°;C;21
2350;6°;D;22
2350;7°;A;27
2350;7°;B;23
2350;7°;C;22
2350;7°;D;18
2351;2°;ÚNICO;11
2351;3°;3° Y 4°;11
2351;4°;3° Y 4°;7
2351;5°;5° y 6°;5
2351;6°;5° y 6°;11
2351;7°;ÚNICO;15
2352;2°;A;18
2352;2°;B;16
2352;3°;A;20
2352;3°;B;20
2352;4°;A;23
2352;4°;B;23
2352;5°;A;22
2352;5°;B;22
2352;6°;A;22
2352;6°;B;24
2352;7°;A;20
2352;7°;B;20
2353;2°;A;31
2353;2°;B;18
2353;3°;A;29
2353;3°;B;25
2353;4°;A;26
2353;4°;B;17
2353;5°;A;26
2353;5°;B;27
2353;5°;C;18
2353;6°;A;28
2353;6°;B;25
2353;7°;A;26
2353;7°;B;23
2354;2°;A;29
2354;2°;B;27
2354;3°;A;26
2354;3°;B;21
2354;3°;C;23
2354;4°;A;30
2354;4°;B;30
2354;5°;A;22
2354;5°;B;21
2354;5°;C;18
2354;5°;D;17
2354;6°;A;28
2354;6°;B;28
2354;7°;A;26
2354;7°;B;18
2354;7°;C;17
2355;2°;A;17
2355;2°;B;15
2355;2°;C;22
2355;3°;A;27
2355;3°;B;18
2355;3°;C;17
2355;4°;A;30
2355;4°;B;27
2355;4°;C;25
2355;5°;A;32
2355;5°;B;22
2355;5°;C;20
2355;6°;A;27
2355;6°;B;29
2355;6°;C;27
2355;7°;A;30
2355;7°;B;23
2355;7°;C;23
2356;2°;A;28
2356;2°;B;25
2356;3°;A;27
2356;3°;B;13
2356;3°;C;11
2356;4°;A;27
2356;4°;B;25
2356;4°;C;22
2356;5°;A;20
2356;5°;B;21
2356;5°;C;20
2356;6°;A;25
2356;6°;B;26
2356;6°;C;22
2356;7°;A;23
2356;7°;B;24
2356;7°;C;17
2357;2°;A;29
2357;2°;B;26
2357;2°;C;26
2357;2°;D;26
2357;3°;A;28
2357;3°;B;29
2357;3°;C;28
2357;4°;A;30
2357;4°;B;28
2357;4°;C;30
2357;4°;D;29
2357;5°;A;31
2357;5°;B;30
2357;5°;C;31
2357;5°;D;30
2357;6°;A;31
2357;6°;B;26
2357;6°;C;24
2357;7°;A;31
2357;7°;B;31
2357;7°;C;30
2358;2°;A;29
2358;2°;B;23
2358;2°;C;24
2358;3°;A;23
2358;3°;B;25
2358;3°;C;22
2358;4°;A;25
2358;4°;B;24
2358;4°;C;24
2358;5°;A;30
2358;5°;B;15
2358;5°;C;15
2358;6°;A;24
2358;6°;B;19
2358;6°;C;14
2358;7°;A;32
2358;7°;B;22
2358;7°;C;24
2359;2°;A;23
2359;2°;B;18
2359;3°;A;27
2359;3°;B;16
2359;4°;A;30
2359;4°;B;25
2359;5°;A;30
2359;5°;B;26
2359;6°;A ;27
2359;6°;B;30
2359;7°;A;29
2359;7°;B;24
2360;2°;Ú;33
2360;3°;Ú;20
2360;4°;Ú;25
2360;5°;Ú;30
2360;6°;Ú;26
2360;7°;Ú;28
2361;2°;A;27
2361;2°;B;30
2361;2°;C;24
2361;2°;D;27
2361;3°;A;30
2361;3°;B;27
2361;3°;C;25
2361;3°;D;23
2361;4°;A;30
2361;4°;B;28
2361;4°;C;22
2361;4°;D;21
2361;5°;A;29
2361;5°;B;31
2361;5°;C;21
2361;5°;D;23
2361;6°;A;31
2361;6°;B;32
2361;6°;C;29
2361;6°;D;24
2361;7°;A;30
2361;7°;B;29
2361;7°;C;27
2361;7°;D;26
2362;2°;1º;22
2362;3°;1º;23
2362;4°;1º;27
2362;5°;1º;19
2362;6°;1º;22
2362;7°;1º;20
2363;2°;A;20
2363;2°;B;18
2363;3°;A;17
2363;3°;B;18
2363;4°;A;19
2363;4°;B;13
2363;4°;C;11
2363;5°;A;30
2363;5°;B;25
2363;6°;A;21
2363;6°;B;17
2363;7°;A;23
2363;7°;B;23
2364;2°;A;21
2364;2°;B;19
2364;3°;A;13
2364;3°;B;14
2364;4°;A;17
2364;4°;B;17
2364;5°;A;18
2364;5°;B;14
2364;6°;A;16
2364;6°;B;18
2364;7°;A;15
2364;7°;B;16
2365;2°;A;28
2365;2°;B;19
2365;2°;C;19
2365;3°;A;23
2365;3°;B;23
2365;3°;C;22
2365;4°;A;32
2365;4°;B;24
2365;4°;C;25
2365;5°;A;31
2365;5°;B;20
2365;5°;C;22
2365;6°;A;22
2365;6°;B;21
2365;6°;C;22
2365;7°;A;24
2365;7°;B;24
2365;7°;C;27
2366;2°;A;12
2366;3°;A;13
2366;4°;A;11
2366;5°;A;19
2366;6°;A;12
2366;7°;A;18
2367;2°;A;28
2367;2°;B;28
2367;2°;C;24
2367;2°;D;24
2367;3°;A;31
2367;3°;B;31
2367;3°;C;27
2367;3°;D;30
2367;4°;A;26
2367;4°;B;26
2367;4°;C;24
2367;4°;D;26
2367;5°;A;31
2367;5°;B;29
2367;5°;C;27
2367;5°;D;26
2367;6°;A;31
2367;6°;B;31
2367;6°;C;26
2367;6°;D;27
2367;7°;A;30
2367;7°;B;30
2367;7°;C;21
2367;7°;D;20
2368;2°;A;22
2368;2°;B;24
2368;3°;A;24
2368;3°;B;23
2368;4°;A;28
2368;4°;B;26
2368;5°;A;19
2368;5°;B;22
2368;5°;C;21
2368;6°;A;24
2368;6°;B;22
2368;6°;C;27
2368;7°;A;26
2368;7°;B;15
2368;7°;C;15
2369;2°;1º;24
2369;3°;1º;22
2369;4°;1º;24
2369;5°;1º;27
2369;6°;1º;22
2369;7°;1º;22
2370;2°;A;23
2370;3°;A;19
2370;4°;A;18
2370;5°;A;27
2370;6°;A;23
2370;7°;A;22
2371;2°;A;22
2371;2°;B;21
2371;2°;C;21
2371;3°;A;24
2371;3°;B;22
2371;3°;C;23
2371;4°;A;23
2371;4°;B;22
2371;4°;C;23
2371;5°;A;23
2371;5°;B;24
2371;5°;C;23
2371;6°;A;20
2371;6°;B;18
2371;6°;C;20
2371;7°;A;22
2371;7°;B;22
2371;7°;C;23
2372;2°;A;22
2372;2°;B;20
2372;2°;C;22
2372;3°;A;23
2372;3°;B;21
2372;3°;C;18
2372;4°;A;23
2372;4°;B;23
2372;4°;C;26
2372;5°;A;22
2372;5°;B;20
2372;5°;C;19
2372;5°;D;20
2372;6°;A;18
2372;6°;B;17
2372;6°;C;17
2372;6°;D;18
2372;7°;"""B""";24
2372;7°;A;21
2372;7°;C;24
2373;2°;"""U""";12
2373;3°;"""U""";11
2373;4°;4° y 5° ;9
2373;5°;4° y 5° ;8
2373;6°;6to  y 7mo;14
2373;7°;6to  y 7mo;9
2374;2°;1º;16
2374;3°;1º;20
2374;4°;1º;16
2374;5°;1º;19
2374;6°;1º;17
2374;7°;1º;13
2375;2°;A;24
2375;2°;B;24
2375;3°;A;21
2375;3°;B;21
2375;4°;A;16
2375;4°;B;18
2375;5°;A;23
2375;5°;B;21
2375;6°;A;19
2375;6°;B;16
2375;6°;C;19
2375;7°;A;25
2375;7°;B;24
2376;2°;A;19
2376;2°;B;19
2376;2°;C;17
2376;3°;A;26
2376;3°;B;15
2376;3°;C;16
2376;4°;A;25
2376;4°;B;16
2376;4°;C;24
2376;5°;A;25
2376;5°;B;25
2376;5°;C;22
2376;6°;A;27
2376;6°;B;24
2376;6°;C;19
2376;7°;A;26
2376;7°;B;25
2376;7°;C;17
2377;2°;A;20
2377;2°;B ;16
2377;3°;A;26
2377;3°;B;20
2377;4°;A;29
2377;4°;B;22
2377;5°;A;25
2377;5°;B;22
2377;6°;A ;22
2377;6°;B;23
2377;7°;A;25
2377;7°;B;20
2378;2°;Ú;25
2378;3°;1º;18
2378;3°;B;15
2378;4°;1º;27
2378;5°;1º;31
2378;6°;1º;26
2378;7°;1º;21
2379;2°;1º;29
2379;3°;1º;23
2379;4°;1º;26
2379;5°;1º;26
2379;6°;1º;23
2379;7°;1º;19
2380;2°;A;14
2380;2°;B;13
2380;2°;C;11
2380;3°;A;14
2380;3°;B;15
2380;3°;C;17
2380;4°;A;19
2380;4°;B;20
2380;5°;A;21
2380;5°;B;18
2380;6°;A;21
2380;6°;B;16
2380;7°;A;18
2380;7°;B;20
2380;7°;C;19
2381;2°;A;13
2381;2°;B;15
2381;3°;A;26
2381;4°;A;20
2381;4°;B;19
2381;5°;A;26
2381;5°;B;19
2381;6°;A;23
2381;6°;B;21
2381;7°;A;29
2382;2°;Ú;18
2382;3°;Ú;11
2382;4°;A;18
2382;5°;Ú;20
2382;6°;Ú;13
2382;7°;Ú;16
2383;2°;A;23
2383;2°;B;22
2383;2°;C;19
2383;2°;D;17
2383;3°;A;27
2383;3°;B;24
2383;3°;C;21
2383;3°;D;20
2383;4°;A;29
2383;4°;B;24
2383;4°;C;20
2383;4°;D;19
2383;5°;A;26
2383;5°;B;26
2383;5°;C;26
2383;5°;D;24
2383;6°;A;25
2383;6°;B;26
2383;6°;C;18
2383;6°;D;21
2383;7°;A;29
2383;7°;B;31
2383;7°;C;20
2383;7°;D;19
2384;2°;A;18
2384;2°;B;18
2384;3°;A;15
2384;3°;B;15
2384;4°;A;19
2384;4°;B;18
2384;5°;A;18
2384;5°;B;16
2384;6°;A;16
2384;6°;B;16
2384;6°;C;16
2384;7°;A;11
2384;7°;B;12
2385;2°;A;20
2385;2°;B;20
2385;3°;A;15
2385;3°;B;15
2385;4°;A;20
2385;4°;B;18
2385;5°;A;22
2385;5°;B;23
2385;6°;A;14
2385;6°;B;16
2385;7°;A;21
2385;7°;B;20
2386;2°;A;20
2386;3°;A;19
2386;4°;A;22
2386;5°;A;24
